ID,Question,Label
Q5529,what year did john adams get elected president,web search
Q5530,what to do in palo alto ca with kids,web search
Q5531,what country did jacques cartier came from,web search
Q5532,what disease did abe lincoln have,web search
Q5533,what are the holidays of islam,web search
Q5534,what represents ghana,web search
Q5535,what to see in downtown asheville nc,web search
Q5536,where did carrie underwood live,web search
Q5537,what sports do canadians like,web search
Q5538,when did carolina hurricanes win the cup,web search
Q5539,who does jr smith play for 2012,web search
Q5540,who currently owns the steelers,web search
Q5541,where was toni braxton born and raised,web search
Q5542,who has dirk nowitzki played for,web search
Q5543,what is the currency in the dominican republic called,web search
Q5544,where is shoreview mn,web search
Q5545,what did maria theresa rule,web search
Q5546,what was jack london 's education,web search
Q5547,what club team does ronaldinho play for,web search
Q5548,which countries share borders with spain,web search
Q5549,what is the official currency in france,web search
Q5550,what state did roger sherman represent at the constitutional convention,web search
Q5551,what type of money do japanese use,web search
Q5552,what county is bradenton fl located in,web search
Q5553,what is molly ringwald in,web search
Q5554,what movies has scarlett johansson played in,web search
Q5555,what is the philadelphia church of god,web search
Q5556,where did david duke go to college,web search
Q5557,where does bradley cooper live now,web search
Q5558,what country did vasco da gama come from,web search
Q5559,what country do they speak farsi,web search
Q5560,where does luke skywalker live in star wars,web search
Q5561,what basketball team does kris humphrey play for,web search
Q5562,what is time zone in hawaii,web search
Q5563,where did kobe bryant attend high school,web search
Q5564,what did doctor kevorkian do,web search
Q5565,where is chowchilla located,web search
Q5566,what country is vatican city in,web search
Q5567,who played princess leia 's mother in star wars,web search
Q5568,what type of voting system does the uk have,web search
Q5569,where is the warmest weather in the united states in december,web search
Q5570,where donald trump went to college,web search
Q5571,what did john howard study at university,web search
Q5572,what did duke ellington do,web search
Q5573,from which university did president obama receive his bachelor 's degree,web search
Q5574,what year did yankees win their first world series,web search
Q5575,when was the last time the new england patriots won the superbowl,web search
Q5576,what films has morgan freeman narrated,web search
Q5577,where are the atlanta falcons located,web search
Q5578,what is st francis patron saint of,web search
Q5579,where was obama born,web search
Q5580,where was tommy emmanuel born,web search
Q5581,what techniques did frida kahlo use in her paintings,web search
Q5582,who does larry david play in seinfeld,web search
Q5583,what type of government does israel,web search
Q5584,what political experience did abraham lincoln have,web search
Q5585,where does brian williams live,web search
Q5586,where is downtown littleton,web search
Q5587,what did shawnee smith star in,web search
Q5588,what division is cincinnati bengals in,web search
Q5589,where was toussaint charbonneau from,web search
Q5590,what countries include western europe,web search
Q5591,what timezone is new mexico currently in,web search
Q5592,who is the current president of china 2010,web search
Q5593,what is the legislature of missouri called,web search
Q5594,what did harriet beecher stowe do as an abolitionist,web search
Q5595,what college did jerry rice attend,web search
Q5596,who is liz lemon marrying on 30 rock,web search
Q5597,where was the battle of appomattox located,web search
Q5598,where did the name rome come from,web search
Q5599,what time zone is fresno ca,web search
Q5600,who was the governor of missouri in 1996,web search
Q5601,what was the cause of death for sage stallone,web search
Q5602,where did queen isabella live,web search
Q5603,who played carl fredricksen in up,web search
Q5604,what language does the country italy speak,web search
Q5605,who won the super bowl xliv 2010,web search
Q5606,what years did the yankees win the championship,web search
Q5607,what did samuel de champlain,web search
Q5608,what was william faulkner known for,web search
Q5609,what language did the miwok indians speak,web search
Q5610,who was audrey hepburn 's husbands,web search
Q5611,who were queen elizabeth 1 parents,web search
Q5612,what did robert koch do,web search
Q5613,who does cristiano ronaldo play for,web search
Q5614,what currency is best to take to dominican republic,web search
Q5615,who 's betty white,web search
Q5616,who is lleyton hewitt,web search
Q5617,what movies did quentin tarantino star in,web search
Q5618,what language does the new zealand speak,web search
Q5619,what kind of cancer killed larry hagman have,web search
Q5620,what kind of drugs does charlie sheen do,web search
Q5621,what county is sacramento located in,web search
Q5622,what did audrey hepburn died of,web search
Q5623,what country was the treaty of versailles written,web search
Q5624,what is st mary mascot,web search
Q5625,who was irving berlin and what did he do,web search
Q5626,who shot j lennon,web search
Q5627,where is the denver broncos stadium located,web search
Q5628,where did sir ernest shackleton live,web search
Q5629,what type of music is scott joplin,web search
Q5630,where did the welsh language originate from,web search
Q5631,who does leia think her father is,web search
Q5632,what languages do people speak in switzerland,web search
Q5633,who is president of france,web search
Q5634,who did alf 's voice,web search
Q5635,what was theodore roosevelt 's political party,web search
Q5636,what year were the cincinnati reds founded,web search
Q5637,where ulysses s grant go to school,web search
Q5638,what magazine did edgar allan poe work for,web search
Q5639,where did chickasaw indians live,web search
Q5640,what music did antonio vivaldi compose,web search
Q5641,who plays batman in 2012,web search
Q5642,what is the timezone in vancouver,web search
Q5643,what time is world cup soccer,web search
Q5644,what county is stockton ca located in,web search
Q5645,what did ronnie radke do,web search
Q5646,where does selena gomez live right now 2010,web search
Q5647,who is the member of rajya sabha,web search
Q5648,what form of government does czech republic have,web search
Q5649,who is the leader of syria now,web search
Q5650,what was eli whitney education,web search
Q5651,what movies has renee zellweger been in,web search
Q5652,what other writers influenced charles dickens,web search
Q5653,where jay z was raised,web search
Q5654,what currency does the dominican republic,web search
Q5655,what is daniel radcliffe name in the woman in black,web search
Q5656,what money do they use in thailand,web search
Q5657,where was battle of verdun located,web search
Q5658,where does avril lavigne live now,web search
Q5659,who plays stewie griffin 's voice family guy,web search
Q5660,what should i see in london england,web search
Q5661,what language do iraqi people speak,web search
Q5662,where did paul rudd go to high school,web search
Q5663,what was abe lincoln shot with,web search
Q5664,what did regina hall play in,web search
Q5665,who plays jacob black in twilight,web search
Q5666,what american penny is worth money,web search
Q5667,what book did jacob riis wrote,web search
Q5668,what airport is close to scottsdale arizona,web search
Q5669,who plays noah bennet,web search
Q5670,who won american idol 2006 season 5,web search
Q5671,where do the chicago cubs play,web search
Q5672,where did reagan die,web search
Q5673,what is the language used in indonesia,web search
Q5674,what was irving langmuir famous for,web search
Q5675,what is the official language of china called,web search
Q5676,what was the name of martin luther king jr parents,web search
Q5677,what money does guatemala use,web search
Q5678,who was president when nelson rockefeller was vice president,web search
Q5679,what year magic johnson retired,web search
Q5680,what kind of government does spain have now,web search
Q5681,who plays young john winchester in supernatural,web search
Q5682,where is shakira from originally,web search
Q5683,what region is manchester england,web search
Q5684,where was the gettysburg war located,web search
Q5685,what do people go to amsterdam for,web search
Q5686,who is the elected governor of california,web search
Q5687,what language chile speak,web search
Q5688,what currency to take to side turkey,web search
Q5689,who founded the new democratic party,web search
Q5690,what team did john madden play football for,web search
Q5691,what does julian clary do,web search
Q5692,where does the potomac river flow into,web search
Q5693,where is the olympic national park located,web search
Q5694,when does the world cup occur,web search
Q5695,what years the steelers won the super bowl,web search
Q5696,what art movement was vincent van gogh apart of,web search
Q5697,where does danish language come from,web search
Q5698,what countries are in the baltic region,web search
Q5699,what nation did hitler lead,web search
Q5700,what time is in london heathrow,web search
Q5701,what continent does the amazon river flow through,web search
Q5702,what is a city in belgium,web search
Q5703,who played elle greenaway,web search
Q5704,what did captain scott die of,web search
Q5705,what city did elvis presley grew up in,web search
Q5706,what continent is belize located in,web search
Q5707,who was donald duck 's girlfriend,web search
Q5708,what party was winston churchill in politics,web search
Q5709,what 4 teams did wayne gretzky play for,web search
Q5710,who was philip randolph,web search
Q5711,where are brembo brakes from,web search
Q5712,what to see and do in san diego california,web search
Q5713,what is the zip code for clarksville tn,web search
Q5714,where 's wayne state,web search
Q5715,who is the president of cuba in 2009,web search
Q5716,who does avril lavigne play in over the hedge,web search
Q5717,where is the university of alabama,web search
Q5718,where is the country of armenia,web search
Q5719,who tom cruise been married to,web search
Q5720,which country is gaza city located,web search
Q5721,who is president of pakistan 2012,web search
Q5722,what country did james watt come from,web search
Q5723,what instrument did louis armstrong like to play,web search
Q5724,what types of government does china have,web search
Q5725,where is the boeing company,web search
Q5726,what does bill gates own,web search
Q5727,what are the two houses in congress,web search
Q5728,what team does ladainian tomlinson play 4,web search
Q5729,what is the major language spoken in canada,web search
Q5730,what did camille grammer do for a living,web search
Q5731,what jamaican language called,web search
Q5732,what planet was luke skywalker raised on,web search
Q5733,who did georgia o'keeffe inspired,web search
Q5734,who does brandon jacobs play for,web search
Q5735,what is the government structure of germany,web search
Q5736,who was queen elizabeth the first 's mother,web search
Q5737,who is the leader of the dominican republic 2011,web search
Q5738,who does obama look up to,web search
Q5739,where did william mckinley go to high school,web search
Q5740,who played heath barkley,web search
Q5741,what year did baltimore ravens win the superbowl,web search
Q5742,what is the name of the money used in spain,web search
Q5743,what did edward jenner do for a living,web search
Q5744,when did shawn johnson won the gold medal,web search
Q5745,what did brittany murphy died of,web search
Q5746,what type of political system does north korea have,web search
Q5747,who will play clary in city of bones,web search
Q5748,what books did frances hodgson burnett wrote,web search
Q5749,what year did edgar allan poe go to college,web search
Q5750,where is amsterdam ohio,web search
Q5751,who are the two current senators of illinois,web search
Q5752,when did the orioles win the pennant,web search
Q5753,who did stephenie meyer play in twilight,web search
Q5754,what 3 countries does mexico border,web search
Q5755,who played giles on buffy the vampire slayer,web search
Q5756,what teams are in the american league west,web search
Q5757,what books did robert burns wrote,web search
Q5758,where does drogba play now,web search
Q5759,who owns chrysler corporation 2012,web search
Q5760,what are the name of mitt romney sons,web search
Q5761,what was the cause of death of larry hagman,web search
Q5762,what school did sir isaac newton go to,web search
Q5763,what was robert hooke 's contributions to science,web search
Q5764,in which country is mount everest found,web search
Q5765,what form of government does germany use,web search
Q5766,what language do haitian speak,web search
Q5767,who is nick grimshaw,web search
Q5768,what did florence sabin do,web search
Q5769,who played betty rizzo in grease,web search
Q5770,who played wesley crusher on star trek the next generation,web search
Q5771,where did audie murphy grow up,web search
Q5772,what school does bart simpson go to,web search
Q5773,where is mark sanchez now,web search
Q5774,where was the battle of verdun ww1,web search
Q5775,where is okemos michigan,web search
Q5776,where did caroline kennedy go to school,web search
Q5777,what type of government is the us government,web search
Q5778,what is shakespeare 's parents names,web search
Q5779,who is the ravens coach,web search
Q5780,what college did ron jaworski go to,web search
Q5781,what team does allen iverson play for now,web search
Q5782,what years did the atlanta braves win the world series,web search
Q5783,what are the basic beliefs of islam religion,web search
Q5784,what is modern egyptian language,web search
Q5785,where does sam shepard live,web search
Q5786,in what state was the air force academy established,web search
Q5787,what are the names of harry potter books in order,web search
Q5788,what currency should i bring to italy,web search
Q5789,what years did the orioles play in the world series,web search
Q5790,what does the roman empire consist of,web search
Q5791,what did fred goodwin do,web search
Q5792,what school did burne hogarth establish,web search
Q5793,who is marilyn monroe and why is she famous,web search
Q5794,where is port charlotte florida located,web search
Q5795,what time zone is it in california,web search
Q5796,who is reba mcentire 's son,web search
Q5797,who helped form the american federation of labor,web search
Q5798,who did julie andrews play in shrek,web search
Q5799,when did the celtics win championship,web search
Q5800,what does canada export and import the most,web search
Q5801,what episode does eric northman come in,web search
Q5802,what was elijah mccoy famous for,web search
Q5803,who did john paul jones fight for,web search
Q5804,where does hudson river start,web search
Q5805,where was brad paisley born and raised,web search
Q5806,what is charlotte north carolina known for,web search
Q5807,where is glastonbury connecticut,web search
Q5808,what is george washington 's hometown,web search
Q5809,what is arlington texas zip code,web search
Q5810,what years did yankees win championships,web search
Q5811,what characters does seth macfarlane play in family guy,web search
Q5812,what airport fly into miami,web search
Q5813,what year did steve nash play for the mavericks,web search
Q5814,where is arabic used,web search
Q5815,what book did charles darwin write on evolution,web search
Q5816,what are all songs by taylor swift,web search
Q5817,what instruments does katy perry play,web search
Q5818,who was francis drake married to,web search
Q5819,where were the chickasaw indians located,web search
Q5820,where does don king live,web search
Q5821,who did deborah sampson married,web search
Q5822,what form of government does mexico,web search
Q5823,who played mickey on days of our lives,web search
Q5824,what movies does nicole kidman star in,web search
Q5825,where to stay in san francisco ca,web search
Q5826,what team does reggie bush play for 2011,web search
Q5827,where did kate chopin grow up,web search
Q5828,who is the current president of dominican republic 2011,web search
Q5829,what money system does greece use,web search
Q5830,who played obi wan kenobi in phantom menace,web search
Q5831,what is the newspaper in phoenix,web search
Q5832,where is luke bryan from,web search
Q5833,who invented facebook wikipedia,web search
Q5834,what country surrounds spain,web search
Q5835,where did captain james cook grow up,web search
Q5836,where is sony headquarters located,web search
Q5837,who wore the darth vader suit in revenge of the sith,web search
Q5838,what movies has scarlett johansson in,web search
Q5839,where is alex rodriguez from,web search
Q5840,who invented morse code,web search
Q5841,what happened to adolf hitler at the end of the war,web search
Q5842,what is the political system in england,web search
Q5843,who was vice president under ronald reagan,web search
Q5844,what does rupert murdoch own 2012,web search
Q5845,where did william howard taft go to high school,web search
Q5846,when did the chicago bulls win their first championship,web search
Q5847,which four states touch mexico,web search
Q5848,what did sammy davis jr die of,web search
Q5849,what did anna nicole smith died from,web search
Q5850,what country did francis drake explored for,web search
Q5851,what two countries share a border with the great lakes,web search
Q5852,what year did dwayne wade came to the nba,web search
Q5853,where did jackie kennedy go to college,web search
Q5854,what religion does tom cruise follow,web search
Q5855,what is the president of france 's name,web search
Q5856,what language do lakota indians speak,web search
Q5857,what is the money called in spain,web search
Q5858,where is the great pyramid of giza situated,web search
Q5859,what money is used in the ukraine,web search
Q5860,where did ayn rand live,web search
Q5861,when was the civil war in libya,web search
Q5862,where are the headquarters of the united nations organization found,web search
Q5863,what influenced roy lichtenstein artwork,web search
Q5864,what state did romney governor,web search
Q5865,which countries border lake victoria,web search
Q5866,what movies does ryan gosling star in,web search
Q5867,where is kentucky located,web search
Q5868,where john tyler was born,web search
Q5869,what place did thomas jefferson died,web search
Q5870,what is the time zone in france,web search
Q5871,what kind of economy was the soviet union,web search
Q5872,what county is lancaster ca located in,web search
Q5873,who is steve nash married to,web search
Q5874,what is the name of the bengals quarterback,web search
Q5875,what do michelle obama do for a living,web search
Q5876,who does paul wesley play in 24,web search
Q5877,what continent is australia in,web search
Q5878,what is roshon fegan 's heritage,web search
Q5879,where is spanish springs nv,web search
Q5880,what club does ronaldinho play for 2012,web search
Q5881,what is the name of the sacred text of islam,web search
Q5882,where did richard nixon go to high school,web search
Q5883,who stars in the movie fred claus,web search
Q5884,where did madoff live,web search
Q5885,what killed sammy davis jr,web search
Q5886,where to hang out in chicago,web search
Q5887,what are the best things to do in san diego,web search
Q5888,what currency do you use in costa rica,web search
Q5889,who are the senators of kansas 2013,web search
Q5890,what influenced jackson pollock 's work,web search
Q5891,what is the official language of the ukraine,web search
Q5892,who won 2001 fa cup,web search
Q5893,what songs did duane allman sing,web search
Q5894,who played darth vader in the original star wars movies,web search
Q5895,what team did joe hart play for before man city,web search
Q5896,who did scarlett johansson married,web search
Q5897,what team did doug williams play for,web search
Q5898,what are the different sports in the philippines,web search
Q5899,who won the presidential race in venezuela,web search
Q5900,where did willy wonka take place,web search
Q5901,what degree did martin luther king get,web search
Q5902,what type of music did vivaldi write,web search
Q5903,what books has elie wiesel written,web search
Q5904,when did the boston celtics win their first championship,web search
Q5905,who is cameron crowe,web search
Q5906,what is the national anthem of russia,web search
Q5907,what college did lee corso attend,web search
Q5908,what films did liam neeson star in,web search
Q5909,what are all the countries in nato,web search
Q5910,what does tim gunn do for a living,web search
Q5911,what was eli whitney job,web search
Q5912,what political party was adolf hitler from,web search
Q5913,who did hermione granger marry,web search
Q5914,what does taiwan people speak,web search
Q5915,what state is george washington university located in,web search
Q5916,what is the state bird and flower of michigan,web search
Q5917,where was governor cuomo born,web search
Q5918,who are the judges of the supreme court,web search
Q5919,who is the president of brazil now,web search
Q5920,what years have the ravens won the super bowl,web search
Q5921,what money to take to sri lanka,web search
Q5922,what year did the mets win their first world series,web search
Q5923,who was leonardo da vinci teacher,web search
Q5924,where did newt gingrich attend college,web search
Q5925,where did thomas jefferson died,web search
Q5926,what football teams did emmitt smith play for,web search
Q5927,where did joe namath attend college,web search
Q5928,what city is purdue university located,web search
Q5929,what language does people in thailand speak,web search
Q5930,what does beth tweddle compete in,web search
Q5931,what airport is closest to downtown toronto,web search
Q5932,what did emily bronte died of,web search
Q5933,what to do around krabi thailand,web search
Q5934,what country is george washington carver from,web search
Q5935,who is playing bilbo in the hobbit movie,web search
Q5936,when did kennedy get elected,web search
Q5937,what kind of currency do they use in thailand,web search
Q5938,who is the actor that plays rico in hannah montana,web search
Q5939,what time zone is birmingham england,web search
Q5940,what does andy warhol do,web search
Q5941,where is colombia the country,web search
Q5942,who does jodelle ferland play in eclipse,web search
Q5943,where was karl marx buried,web search
Q5944,what timezone is nevada in right now,web search
Q5945,what team did deion sanders play for in baseball,web search
Q5946,what did dr carter g woodson do,web search
Q5947,who invented the ford motor company,web search
Q5948,what is ayrton senna,web search
Q5949,where was stephen g. breyer born,web search
Q5950,what films have taylor lautner starred in,web search
Q5951,what did charles dickens believe in,web search
Q5952,who played elaine on doc martin,web search
Q5953,what religion is sammy davis jr,web search
Q5954,what airport does southwest fly to in denver,web search
Q5955,who started google,web search
Q5956,in what timezone is arizona,web search
Q5957,where kurdish people from,web search
Q5958,what year did arizona diamondbacks win the world series,web search
Q5959,where was jesus born and raised,web search
Q5960,what currency do i take to turkey,web search
Q5961,who portrayed indiana jones in raiders of the lost ark,web search
Q5962,what money is used in ukraine,web search
Q5963,where is greyton western cape,web search
Q5964,what is the buddhist holy book,web search
Q5965,who is jason morgan married to in real life,web search
Q5966,what is colorado 's state flower,web search
Q5967,who was phil harris married to,web search
Q5968,which jane austen books are movies,web search
Q5969,where did antoine laurent lavoisier die,web search
Q5970,where is lanzarote in a world map,web search
Q5971,what year did lakers win their first championship,web search
Q5972,who plays dante falconeri,web search
Q5973,what sports are played in canada,web search
Q5974,who is the president of israel 2012,web search
Q5975,who does northern ireland belong to,web search
Q5976,who does allen iverson play for now 2010,web search
Q5977,what party was lincoln affiliated with,web search
Q5978,where do islamic people go to worship,web search
Q5979,what god does taoism believe in,web search
Q5980,what college did kris humphries play for,web search
Q5981,what do mali people speak,web search
Q5982,who is john garcia,web search
Q5983,what type of government does japan currently have,web search
Q5984,what do israeli people speak,web search
Q5985,what year did george washington become the president,web search
Q5986,what did lbj die of,web search
Q5987,what is the main language spoken in italy,web search
Q5988,who was the first wife of prophet muhammad,web search
Q5989,what does george soros believe,web search
Q5990,on which river is paris,web search
Q5991,who was sam houston answers,web search
Q5992,who is sherri shepherd 's new husband,web search
Q5993,who did kevin garnett play for before celtics,web search
Q5994,who the voice of peter griffin,web search
Q5995,what is the name of dawn french 's first novel,web search
Q5996,who is the governor of california 2010,web search
Q5997,where is st louis cardinals stadium,web search
Q5998,where does manny pacquiao live,web search
Q5999,when were the duggar kids born,web search
Q6000,where did pharaoh hatshepsut live,web search
Q6001,what four countries are in the united kingdom,web search
Q6002,who does sam bradford play for,web search
Q6003,where did the seminole native americans live,web search
Q6004,what county is plymouth ia in,web search
Q6005,what airlines fly into ontario international airport,web search
Q6006,what school did kurt vonnegut go to,web search
Q6007,where did henry hudson come from,web search
Q6008,which continent is costa rica located,web search
Q6009,what movies has halle berry starred in,web search
Q6010,what was the capital of ancient israel,web search
Q6011,where is sony ericsson based,web search
Q6012,what school did michael jordan go to,web search
Q6013,what do you speak in singapore,web search
Q6014,where is reggie bush from,web search
Q6015,what has sara paxton been in,web search
Q6016,what primary school did sir isaac newton go to,web search
Q6017,what 's the egyptian currency,web search
Q6018,what is mexico city time zone,web search
Q6019,who won the fa cup in 2008,web search
Q6020,who plays jacob black in the twilight movies,web search
Q6021,who is the head coach of the indianapolis colts,web search
Q6022,who is rob kardashian dating now 2012,web search
Q6023,what is the syracuse university mascot,web search
Q6024,where does honda play soccer,web search
Q6025,what time zone is ontario toronto,web search
Q6026,what government did japan have,web search
Q6027,where does the shannon river end,web search
Q6028,what all does stan kroenke own,web search
Q6029,what countries does china border,web search
Q6030,what university did donald trump graduate from,web search
Q6031,what drug did mitch hedberg overdose on,web search
Q6032,what is british columbia,web search
Q6033,what language do you speak in austria,web search
Q6034,who was rosemary clooney married to,web search
Q6035,where did roger moore live,web search
Q6036,who 's the oakland raiders head coach,web search
Q6037,where is portuguese language spoken,web search
Q6038,who is married to garth brooks,web search
Q6039,what political party was hitler the leader of,web search
Q6040,who did plaxico burress sign with 2012,web search
Q6041,who does zach galifianakis play in the hangover,web search
Q6042,who plays lois in family guy,web search
Q6043,what state did dwight d. eisenhower live in,web search
Q6044,what are 2 inventions benjamin franklin is credited with creating,web search
Q6045,where did carmen electra grow up,web search
Q6046,what is vanderbilt university mascot,web search
Q6047,what famous book did benjamin franklin wrote,web search
Q6048,what band does adam levine sing for,web search
Q6049,where did brian williams go to college,web search
Q6050,where did robert hooke get his education,web search
Q6051,what country did truman lead,web search
Q6052,what is language in argentina,web search
Q6053,which island in greece,web search
Q6054,who has won the most fa cup,web search
Q6055,what time is kansas in,web search
Q6056,what time is in san diego california,web search
Q6057,when did hurricane irene hit ct,web search
Q6058,who did michael jackson play in the wiz,web search
Q6059,what was gregor mendel known for,web search
Q6060,what drugs does charlie sheen do,web search
Q6061,what is the capital city of assyrian empire,web search
Q6062,which countries speak english,web search
Q6063,what disease michael jackson,web search
Q6064,where did jerry spinelli go to college,web search
Q6065,what is the zip code for cordova tn,web search
Q6066,what is julia gillard party,web search
Q6067,what is the origin of the turkish language,web search
Q6068,when did tom brady join the patriots,web search
Q6069,what is isaac newton famous for,web search
Q6070,where did barack obama went to school,web search
Q6071,what battles did robert e lee participate in,web search
Q6072,who was the prime minister of canada in 1998,web search
Q6073,what did ron howard direct,web search
Q6074,who are shakespeare 's siblings,web search
Q6075,what team did albert pujols play for,web search
Q6076,what inspired monet,web search
Q6077,where does kaka live,web search
Q6078,what are fun things to do in seattle wa,web search
Q6079,where does the oklahoma city thunder practice,web search
Q6080,what is the language called in turkey,web search
Q6081,who was theodore roosevelt 's vice president,web search
Q6082,what college did charles richard drew go to,web search
Q6083,where does the roman language come from,web search
Q6084,what nationality is jermaine paul,web search
Q6085,where did the oakland raiders move from,web search
Q6086,who were mary shelley 's parents,web search
Q6087,what do do in new york,web search
Q6088,what are some of the religions in australia,web search
Q6089,what is the capital city of south carolina,web search
Q6090,what language do they speak in indonesia,web search
Q6091,what type of political system is headed by queen elizabeth ii,web search
Q6092,what is the actual current local time now in uk,web search
Q6093,what are some of the awards taylor swift has won,web search
Q6094,what city did obama grow up in,web search
Q6095,where did chris cuomo go,web search
Q6096,where did gary coleman live when he died,web search
Q6097,what is there to do in palm springs,web search
Q6098,where is auburn university at,web search
Q6099,where was ronald reagan born and raised,web search
Q6100,what county is morristown tn in,web search
Q6101,where do the houston rockets play basketball,web search
Q6102,who was the president of the united states during ww2,web search
Q6103,which states does the connecticut river flow through,web search
Q6104,what are the biggest cities in illinois,web search
Q6105,which province in canada is the most populated,web search
Q6106,what continent do the falkland islands belong to,web search
Q6107,what language do russian people speak,web search
Q6108,which states touch canadian soil,web search
Q6109,what did alvin smith died from,web search
Q6110,what are the four harry potter house names,web search
Q6111,who has tim howard played for,web search
Q6112,when is the gold cup cheltenham,web search
Q6113,where does portuguese originate,web search
Q6114,what currency in dominican republic should i bring,web search
Q6115,who did howie long married,web search
Q6116,what region of the world is north america in,web search
Q6117,who is the current governor of georgia 2011,web search
Q6118,where do navajo indians live,web search
Q6119,what instrument does ringo starr play,web search
Q6120,who are china 's trading partners,web search
Q6121,what character did stan lee create,web search
Q6122,where did rich rodriguez get fired,web search
Q6123,who did mario lopez just marry,web search
Q6124,what happened to president james garfield,web search
Q6125,what time zone am i in missouri,web search
Q6126,who is paul mccartney 's current wife,web search
Q6127,what channel is anderson cooper talk show on,web search
Q6128,what drugs were in whitney houston when she died,web search
Q6129,who did warren moon play for,web search
Q6130,what brand of guitar does steve vai play,web search
Q6131,what do hungarian people speak,web search
Q6132,what prep school did romney attend,web search
Q6133,in what town did ned kelly and his family grow up,web search
Q6134,what is bethenny frankel husband name,web search
Q6135,who is the present president of china,web search
Q6136,who speaks stewie on family guy,web search
Q6137,who influenced arthur conan doyle,web search
Q6138,when was samuel pepys,web search
Q6139,who played bob ewell in to kill a mockingbird,web search
Q6140,what type of money does jamaica use,web search
Q6141,what instrument does fela kuti play,web search
Q6142,who is kurt busch driving for now,web search
Q6143,who was charlemagne 's wife,web search
Q6144,where did woodrow wilson go to school,web search
Q6145,who is lamar odom married too,web search
Q6146,where can you buy amazon kindle,web search
Q6147,who is angelina jolie 's husband,web search
Q6148,what kind of money do they use in aruba,web search
Q6149,what sports do people in france play,web search
Q6150,what wars did robert e lee lead,web search
Q6151,what language do native american indians speak,web search
Q6152,where did tennessee williams live,web search
Q6153,what was king louis xiv religion,web search
Q6154,what language do they in belgium,web search
Q6155,who plays walter in fringe,web search
Q6156,where is port st lucie florida on the map,web search
Q6157,what countries are the mediterranean,web search
Q6158,what city has the largest population in mexico,web search
Q6159,who juan ponce de leon,web search
Q6160,in what years did the new york yankees win the world series,web search
Q6161,what state is toronto in,web search
Q6162,where did the loma prieta earthquake occur,web search
Q6163,what is the state motto of massachusetts,web search
Q6164,what is time zone in new orleans,web search
Q6165,what type of poetry does john donne write,web search
Q6166,where did helen keller die,web search
Q6167,who is the current president of chile 2011,web search
Q6168,where did johann sebastian bach live,web search
Q6169,what timezone is malaysia,web search
Q6170,where is alex smith from,web search
Q6171,where was alice walker born,web search
Q6172,what do they speak iceland,web search
Q6173,what wars have france been involved in,web search
Q6174,who plays moira on the l word,web search
Q6175,when did joe mcelderry won x factor,web search
Q6176,what is the major language of jamaica,web search
Q6177,who was the members of blackstreet,web search
Q6178,what does a american rottweiler look like,web search
Q6179,who created the character of sherlock holmes,web search
Q6180,what does scottish people speak,web search
Q6181,who all has kim kardashian dated,web search
Q6182,who are the main trading partners of china,web search
Q6183,what book did john steinbeck wrote about the people in the dust bowl,web search
Q6184,who is the voice of family guys meg griffin,web search
Q6185,what channel is the mtv vma awards on,web search
Q6186,what kind of currency does jamaica use,web search
Q6187,what type of government does the nigeria have,web search
Q6188,where is usc from,web search
Q6189,what country was william shakespeare born,web search
Q6190,where great britain on the world map,web search
Q6191,what to see in dallas tx,web search
Q6192,what is my timezone in california,web search
Q6193,what is president abraham lincoln known for,web search
Q6194,who does jemaine clement play in despicable me,web search
Q6195,what year did the vietnam war happen,web search
Q6196,where do the broncos play,web search
Q6197,who inspired antonio vivaldi,web search
Q6198,what type of currency is used in puerto rico,web search
Q6199,what is jackie kennedy famous for,web search
Q6200,what currency is used in france before euro,web search
Q6201,who started up mcdonalds,web search
Q6202,what major landforms are located in egypt,web search
Q6203,who played nba finals 2010,web search
Q6204,what state was ronald reagan governor of,web search
Q6205,what is the most practiced religion in the united states,web search
Q6206,what is st james palace,web search
Q6207,what airport to fly into to get to clearwater florida,web search
Q6208,who has britney spears married,web search
Q6209,what currency is used in hungary,web search
Q6210,what currency do they use in qatar,web search
Q6211,what are fun things to do in denver colorado,web search
Q6212,what did thoreau die from,web search
Q6213,what years did the red sox win the world series,web search
Q6214,what war was woodrow wilson president for,web search
Q6215,who is carl edwards racing for,web search
Q6216,where are the florida marlins from,web search
Q6217,what is the main religion in eastern europe,web search
Q6218,what language does romanian people speak,web search
Q6219,what date was john adams elected president,web search
Q6220,who nominated stephen g. breyer,web search
Q6221,which party was lincoln,web search
Q6222,who are the two current illinois senators,web search
Q6223,what did robin gibb died from,web search
Q6224,what were adolf hitler 's parents names,web search
Q6225,what did jordyn wieber win gold for,web search
Q6226,what job does bill rancic have,web search
Q6227,what did robert hooke discover,web search
Q6228,what does michael jackson like to eat,web search
Q6229,who owns the new england patriots football team,web search
Q6230,what is the dollar called in brazil,web search
Q6231,what airport fly into for maui,web search
Q6232,what has lucy hale played in,web search
Q6233,who won 2011 heisman trophy,web search
Q6234,who is the falcons kicker,web search
Q6235,where did charles drew go to high school,web search
Q6236,what language do argentina use,web search
Q6237,who won governor race in indiana,web search
Q6238,what languages do people speak in egypt,web search
Q6239,what college did florence griffith joyner attend,web search
Q6240,what style of art did henri matisse use,web search
Q6241,who plays alan parrish in jumanji,web search
Q6242,who was reese witherspoon married too,web search
Q6243,who is the coach of the la lakers,web search
